time,kinetic_energy,max_speed,center_of_mass_x,center_of_mass_y,center_of_mass_z,active_contacts,candidate_pairs,max_height
0,0,0,0.4994133342941119,0.504925299594101,0.7257657329781033,0,0,0.9859891100434752
0.0001,0.8879060965659777,2.310453015030784,0.4994133342941117,0.5049252995941013,0.7257656348781026,67,660,0.9860296653981826
0.0002,2.368216630333315,3.769866919856596,0.4994133342941118,0.5049252995941007,0.7257654386781028,67,660,0.9862181021281829
0.0003,3.59248639672249,4.638586724167914,0.4994133342941117,0.5049252995941009,0.7257651443781024,67,660,0.9864498968537614
0.0004,4.352632884290106,5.100638579506456,0.4994133342941119,0.504925299594101,0.7257647519781026,67,660,0.9867046962904937
0.0005,4.68395474335717,5.285852059183857,0.4994133342941117,0.5049252995941007,0.7257642614781027,67,660,0.9869686449781414
0.0006000000000000001,4.695092583934819,5.286299361339052,0.4994133342941121,0.5049252995941007,0.7257636728781027,6,659,0.9872324955657891
0.0007,4.70034726518281,5.286746807681555,0.4994133342941118,0.5049252995941008,0.7257629861781028,6,657,0.9874962480534367
0.0008,4.701617102345014,5.287194398174759,0.4994133342941117,0.5049252995941009,0.7257622013781033,3,656,0.9877599024410845
0.0009000000000000001,4.702007603206336,5.287642132782059,0.4994133342941119,0.5049252995941006,0.7257613184781019,1,656,0.9880234587287322
0.001,4.683064528594713,5.288090011466847,0.4994133342941116,0.5049252995941005,0.7257602993241761,1,656,0.9882411322041355
0.0011,4.669440935979874,5.288538034192521,0.4994133342941121,0.5049252995941008,0.7257591484310146,1,656,0.9884183404986588
0.0012,4.659878516982152,5.288986200922473,0.4994133342941117,0.5049252995941008,0.7257578699218804,1,655,0.9885600315237153
0.0013,4.653375578581644,5.289434511620101,0.4994133342941118,0.5049252995941006,0.7257564675487226,1,655,0.9886707076236322
0.0014,4.649143064175553,5.289882966248802,0.4994133342941118,0.5049252995941007,0.7257549447131186,1,654,0.9887544506872478
0.0015,4.646566400160089,5.290331564771972,0.4994133342941118,0.5049252995941007,0.7257533044876108,1,654,0.9888149477635618
0.0016,4.645172780434608,5.290780307153011,0.4994133342941116,0.504925299594101,0.7257515496371494,1,654,0.9888555167994822
0.0017,4.644603421281568,5.291229193355317,0.4994133342941116,0.5049252995941009,0.7257496826403961,1,653,0.9888791321822643
0.0018,4.644590279507735,5.291678223342289,0.4994133342941118,0.5049252995941007,0.7257477057106092,1,653,0.9888884498263036
0.0019,4.644936717234772,5.292127397077327,0.4994133342941118,0.5049252995941007,0.7257456208160094,1,653,0.9888858315941459
0.002,4.645501608839025,5.292576714523833,0.4994133342941116,0.5049252995941006,0.7257434296994295,1,654,0.9888733688855339
0.0021,4.646186412466334,5.293026175645208,0.4994133342941119,0.5049252995941008,0.7257411338971735,1,654,0.9888529052665865
0.0022,4.646924764918166,5.293475780404854,0.4994133342941118,0.5049252995941006,0.7257387347569995,1,655,0.9888260580443455
0.0023,4.64767420037974,5.293925528766175,0.4994133342941118,0.5049252995941009,0.7257362334551571,1,654,0.9887942387204322
0.0024,4.648409637302204,5.294375420692574,0.4994133342941117,0.5049252995941006,0.7257336310124682,1,652,0.9887586722819027
0.0025,4.649118321505114,5.294825456147456,0.4994133342941119,0.5049252995941005,0.7257309283094178,1,654,0.9887204153080181
0.0026,4.649795955605453,5.295275635094226,0.4994133342941116,0.5049252995941012,0.7257281261002447,1,653,0.9886803728889492
0.0027,4.650443784175057,5.295725957496291,0.4994133342941114,0.5049252995941006,0.7257252250260706,1,653,0.988639314366806
0.0028,4.651066439914683,5.296176423317056,0.4994133342941118,0.504925299594101,0.7257222256270423,1,653,0.9885978879211428
0.0029,4.651689848502084,5.296627032519932,0.4994133342941116,0.5049252995941009,0.7257191281280145,1,653,0.9885563633754796
0.003,4.652333318563922,5.297077785068324,0.4994133342941117,0.5049252995941005,0.7257159325289859,1,653,0.9885147407298164
0.0031,4.652996850100197,5.297528680925644,0.4994133342941119,0.504925299594101,0.7257126388299581,1,653,0.9884730199841532
0.0032,4.652824211845586,5.2979797200553,0.4994133342941121,0.5049252995941006,0.7257092470309306,2,654,0.98843120113849
0.0033,4.653214401204207,5.298430902420704,0.4994133342941119,0.5049252995941009,0.7257057571319034,2,653,0.9883892841928269
0.0034,4.65384597940918,5.298882227985268,0.4994133342941118,0.5049252995941009,0.7257021691328751,2,653,0.9883472691471638
0.0035,4.654575309093959,5.299333696712405,0.4994133342941118,0.5049252995941006,0.7256984830338473,2,654,0.9883051560015006
0.0036,4.655342303186561,5.299785308565528,0.4994133342941118,0.504925299594101,0.7256946988348191,2,655,0.9882629447558374
0.0037,4.656126203569985,5.300237063508051,0.4994133342941116,0.5049252995941008,0.725690816535793,1,655,0.9882206354101742
0.0038,4.65693016542777,5.300688961503391,0.4994133342941119,0.5049252995941006,0.7256868361367641,1,654,0.988178227964511
0.0039,4.657754188759969,5.301141002514963,0.4994133342941119,0.504925299594101,0.725682757637736,1,654,0.9881357224188478
0.004,4.658598273566724,5.301593186506183,0.4994133342941116,0.5049252995941007,0.7256785810387094,1,652,0.9880931187731846
0.0041,4.659462419847978,5.302045513440471,0.4994133342941117,0.5049252995941008,0.7256743063396802,1,654,0.9880504170275215
0.004200000000000001,4.660216133959854,5.302497983281246,0.4994133342941119,0.5049252995941006,0.7256699335406536,2,654,0.9880076171818584
0.0043,4.661068386409332,5.302950595991926,0.4994133342941117,0.5049252995941006,0.725665462641625,2,654,0.9879647192361952
0.0044,4.66197465526111,5.303403351535933,0.4994133342941118,0.504925299594101,0.7256608936425982,1,653,0.9879217231905321
0.004500000000000001,4.662914463357906,5.303856249876689,0.4994133342941121,0.5049252995941009,0.7256562265435709,1,647,0.9878786290448689
0.0046,4.663878795465809,5.304309290977615,0.4994133342941117,0.5049252995941008,0.7256514613445431,1,646,0.9878354367992057
0.0047,4.664863970673171,5.304762474802137,0.4994133342941117,0.504925299594101,0.7256465980455145,1,646,0.9877921464535425
0.0048,4.665868700288447,5.305215801313679,0.4994133342941116,0.504925299594101,0.7256416366464864,1,644,0.9877487580078793
0.0049,4.66689333836565,5.305669270475666,0.4994133342941116,0.5049252995941009,0.7256365771474586,0,644,0.9877052714622161
0.005,4.667938037917283,5.306122882251525,0.4994133342941119,0.5049252995941006,0.7256314195484312,0,643,0.987661686816553
0.0051,4.669002798943358,5.306576636604684,0.4994133342941118,0.5049252995941005,0.7256261638494036,0,643,0.9876180040708898
0.005200000000000001,4.670087621444031,5.307030533498571,0.4994133342941117,0.5049252995941009,0.7256208100503764,0,642,0.9875742232252267
0.0053,4.671192505419325,5.307484572896615,0.4994133342941118,0.5049252995941006,0.725615358151349,0,642,0.9875303442795635
0.0054,4.672317450868874,5.307938754762249,0.4994133342941117,0.5049252995941008,0.7256098081523201,0,641,0.9874863672339004
0.005500000000000001,4.673462457793008,5.308393079058903,0.4994133342941119,0.504925299594101,0.7256041600532928,0,642,0.9874422920882372
0.0056,4.674627526191779,5.30884754575001,0.4994133342941119,0.5049252995941009,0.7255984138542637,0,640,0.987398118842574
0.0057,4.675812656064868,5.309302154799004,0.4994133342941116,0.5049252995941009,0.7255925695552368,0,639,0.9873538474969108
0.0058,4.677017847412513,5.30975690616932,0.4994133342941117,0.5049252995941006,0.7255866271562095,0,639,0.9873094780512476
0.0059,4.678243100234528,5.310211799824395,0.4994133342941113,0.504925299594101,0.7255805866571829,0,639,0.9872650105055845
0.006,4.679488414531099,5.310666835727664,0.4994133342941117,0.5049252995941007,0.7255744480581549,0,637,0.9872204448599213
0.0061,4.68075379030229,5.311122013842567,0.4994133342941116,0.5049252995941012,0.7255682113591259,0,637,0.9871757811142582
0.006200000000000001,4.682039227547778,5.311577334132543,0.4994133342941119,0.5049252995941012,0.7255618765600984,0,634,0.987131019268595
0.0063,4.683344726268002,5.312032796561032,0.4994133342941118,0.5049252995941009,0.7255554436610706,0,636,0.9870861593229319
0.0064,4.684670286462636,5.312488401091476,0.4994133342941118,0.5049252995941006,0.725548912662042,0,636,0.9870412012772687
0.006500000000000001,4.686015908131598,5.312944147687316,0.4994133342941121,0.5049252995941006,0.7255422835630154,0,636,0.9869961451316055
0.0066,4.687381591275154,5.313400036311998,0.4994133342941116,0.5049252995941006,0.7255355563639865,0,637,0.9869509908859423
0.0067,4.688767335893258,5.313856066928968,0.4994133342941121,0.5049252995941007,0.7255287310649597,0,638,0.9869057385402791
0.0068,4.690173141985902,5.314312239501668,0.4994133342941119,0.5049252995941006,0.725521807665932,0,637,0.9868603880946158
0.006900000000000001,4.691599009552967,5.314768553993549,0.4994133342941116,0.504925299594101,0.7255147861669038,0,637,0.9868149395489527
0.007,4.693044938594398,5.315225010368058,0.4994133342941121,0.5049252995941009,0.7255076665678756,0,637,0.9867693929032896
0.0071,4.694510929110514,5.315681608588646,0.4994133342941119,0.5049252995941008,0.7255004488688478,0,637,0.9867237481576264
0.007200000000000001,4.695996981101035,5.316138348618762,0.4994133342941118,0.504925299594101,0.72549313306982,0,636,0.9866780053119633
0.0073,4.693353439972646,5.316595230421859,0.4994133162328925,0.5049252995941009,0.7254857191707927,1,637,0.9866321643663001
0.0074,4.691902640979301,5.317052253961391,0.499413282276076,0.5049252995941008,0.7254782071717644,1,636,0.9865862253206369
0.007500000000000001,4.691360881065368,5.317509419200811,0.4994132343982987,0.5049252995941005,0.7254705970727369,1,636,0.9865401881749737
0.0076,4.691503347956285,5.317966726103577,0.49941317439346,0.5049252995941005,0.7254628888737089,1,636,0.9864940529293105
0.0077,4.69215381708695,5.318424174633145,0.4994131038852821,0.5049252995941008,0.7254550825746832,1,637,0.9864478195836472
0.007800000000000001,4.693175760247463,5.318881764752971,0.4994130243380038,0.5049252995941007,0.7254471781756542,1,635,0.9864014881379841
0.007900000000000001,4.694464759133075,5.319339496426519,0.4994129370670645,0.5049252995941008,0.7254391756766249,1,635,0.986355058592321
0.008,4.695942101879393,5.319797369617246,0.4994128432496582,0.5049252995941009,0.7254310750775986,1,635,0.9863085309466578
0.0081,4.697549434408289,5.320255384288617,0.4994127439350527,0.5049252995941008,0.7254228763785719,1,635,0.9862619052009947
0.008200000000000001,4.699244338670728,5.320713540404094,0.4994126400546023,0.504925299594101,0.7254145795795428,1,635,0.9862151813553315
0.0083,4.700996714700722,5.321171837927142,0.4994125324313886,0.504925299594101,0.7254061846805143,1,633,0.9861683594096683
0.008400000000000001,4.702785851304142,5.321630276821225,0.4994124217894418,0.5049252995941009,0.7253976916814879,1,633,0.9861214393640051
0.008500000000000001,4.704598079951237,5.322088857049814,0.4994123087625104,0.5049252995941007,0.72538910058246,1,634,0.9860744212183419
0.0086,4.706424917153295,5.322547578576375,0.4994121939023571,0.5049252995941008,0.7253804113834321,1,634,0.9860273049726787
0.008700000000000001,4.708261611572198,5.323006441364381,0.499412077686564,0.5049252995941008,0.7253716240844044,1,634,0.9859800906270155
0.008800000000000001,4.695138359044647,5.3234654453773,0.4994119605258449,0.504925299594101,0.7253627386853755,2,635,0.9859327781813524
0.0089,4.679616691188941,5.323924590578605,0.499411842770864,0.504925329243418,0.7253537551863483,3,633,0.9858853676356892
0.009000000000000001,4.671149094284413,5.324383876931774,0.4994117247185706,0.5049253849667519,0.7253446735873216,3,632,0.9858378589900261
0.0091,4.666736248500116,5.324843304400278,0.4994116066180552,0.5049254635060456,0.7253354938882934,3,631,0.9857902522443629
0.0092,4.664761053796057,5.325302872947595,0.4994114885175396,0.5049255619032118,0.725326216089266,3,631,0.9857425473986997
0.009300000000000001,4.664307820903438,5.325762582537204,0.4994113704170242,0.5049256774823847,0.7253168401902373,3,630,0.9856947444530365
0.0094,4.664832320369951,5.326222433132585,0.4994112523165084,0.5049258078319901,0.7253073661912094,3,630,0.9856468434073733
0.0095,4.665995092076846,5.326682424697219,0.4994111342159928,0.5049259507868655,0.7252977940921815,3,629,0.9855988442617101
0.009600000000000001,4.666947225499326,5.327142557194588,0.4994110161154772,0.504926104410638,0.7252881238931547,4,630,0.9855507470160469
0.0097,4.65543136669416,5.327602830588175,0.4994108654098404,0.5049262669785025,0.725278355594126,4,630,0.9855228407434752
0.0098,4.648062860421805,5.328063244841466,0.4994106860644551,0.5049264369605468,0.7252684891950993,4,627,0.9855132269434752
0.009900000000000001,4.643729209166052,5.328523799917949,0.4994104816896247,0.5049266130057045,0.7252585246960719,4,627,0.9855035150434752
0.01,4.641596044992021,5.328984495781111,0.4994102555603378,0.504926793926428,0.7252484620970425,4,626,0.9854937050434752
0.0101,4.582130233798907,5.329445332394443,0.4994100106364672,0.504926978684119,0.7252383013980165,5,626,0.9854837969434752
0.0102,4.557059482330083,5.329906309721435,0.499409749583117,0.5049271663753646,0.7252280425989879,4,625,0.9854737907434752
0.0103,4.548016801928053,5.330367427725578,0.4994094747908383,0.5049273562189923,0.7252176856999606,4,625,0.9854636864434752
0.0104,4.546184894112809,5.33082868637037,0.4994091883955257,0.5049275475439534,0.7252072307009325,4,622,0.9854534840434751
0.0105,4.547411266391953,5.331290085619305,0.4994088922978006,0.5049277397780301,0.7251966776019044,4,621,0.9854431835434752
0.0106,4.549795343120778,5.331751625435879,0.4994085881817636,0.5049279324373577,0.7251860264028763,4,621,0.9854327849434752
0.0107,4.552506353547608,5.332213305783592,0.4994082775329929,0.5049281251167359,0.7251752771038493,3,620,0.9854222882434752
0.0108,4.55523278895824,5.332675126625944,0.4994079616557285,0.5049283177961141,0.7251644297048216,3,621,0.9854116934434752
0.0109,4.557859474793463,5.333137087926437,0.4994076416891707,0.504928510475492,0.7251534842057938,3,623,0.9854010005434752
0.011,4.5603641476052,5.333599189648573,0.4994073186228666,0.50492870315487,0.7251424406067665,3,622,0.9853902095434752
0.0111,4.562269421430171,5.334061431755859,0.4994069933111618,0.5049288958342486,0.7251312989077382,3,623,0.9853793204434752
0.0112,4.504707781657642,5.334523814211799,0.4994067341694815,0.5049290885136265,0.7251200591087101,4,624,0.9853683332434752
0.0113,4.463836472304868,5.334986336979903,0.4994065338056746,0.5049292811930048,0.7251087212096824,4,625,0.9853572479434751
0.0114,4.435631076168863,5.335449000023681,0.4994063854274645,0.5049294738723829,0.725097285210654,4,624,0.9853460645434752
0.0115,4.416925562497217,5.335911803306642,0.4994062827407243,0.5049296665517612,0.7250857511116275,4,624,0.9853347830434752
0.0116,4.405260868885531,5.3363747467923,0.4994062197118501,0.5049298592311391,0.725074118912599,4,624,0.9853234034434752
0.0117,4.398706441153806,5.336837830444169,0.4994061908926278,0.5049300519105173,0.7250623886135716,4,623,0.9853119257434753
0.0118,4.395781395506241,5.337301054225766,0.4994061913818639,0.5049302445898951,0.7250505602145431,4,622,0.9853003499434753
0.0119,4.395364606182397,5.337764418100607,0.4994062167873456,0.5049304372692732,0.7250386337155167,4,622,0.9853159638631774
0.012,4.396620812631387,5.338227922032213,0.4994062631885115,0.5049306299486513,0.7250266091164892,3,625,0.9854529514966034
0.0121,4.376381281342296,5.338691565984104,0.499406327100134,0.5049308226280294,0.7250144864174606,5,625,0.9855898410300293
0.0122,4.369372476247446,5.339155349919802,0.4994064054372694,0.5049310153074078,0.7250022656184318,5,625,0.9857266324634554
0.0123,4.368513740883644,5.339619273802834,0.4994064954816436,0.5049312079867856,0.7249899467194046,4,625,0.9858633257968814
0.0124,4.370366261976575,5.340083337596721,0.4994065948496288,0.504931400666164,0.7249775297203768,4,624,0.9859999210303074
0.0125,4.373289971466358,5.340547541264995,0.4994067014618937,0.5049315933455417,0.72496501462135,4,625,0.9861364181637334
0.0126,4.376527024303023,5.341011884771183,0.4994068135147921,0.5049317860249201,0.7249524014223223,4,625,0.9862728171971594
0.0127,4.379747874430506,5.341476368078817,0.4994069294535196,0.5049319787042985,0.7249396901232934,4,623,0.9864091181305854
0.0128,4.382827561745223,5.34194099115143,0.4994070479470398,0.5049321713836771,0.7249268807242673,4,624,0.9865453209640114
0.0129,4.385736132168217,5.342405753952555,0.499407167864765,0.5049323640630544,0.7249139732252383,4,622,0.9866814256974373
0.013,4.388485399917051,5.342870656445728,0.4994072882549574,0.5049325567424324,0.7249009676262106,3,619,0.9868174323308633
0.0131,4.391157896282568,5.343335698594489,0.4994074086451496,0.5049327494218105,0.7248878639271822,2,618,0.9869533408642893
0.0132,4.390994978359407,5.343800880362376,0.4994075290353419,0.5049329421011888,0.7248746621281543,2,618,0.9870891512977154
0.0133,4.39191487080552,5.344266201712929,0.4994076494255344,0.5049331347805671,0.724861362229127,3,616,0.9872248636311414
0.0134,4.393957716359936,5.344731662609695,0.4994077698157265,0.504933327459945,0.7248479642300992,3,616,0.9873604778645674
0.0135,4.396484097099477,5.345197263016215,0.4994078902059186,0.504933520139323,0.7248344681310726,3,619,0.9874959939979934
0.0136,4.399204333536993,5.345663002896037,0.4994080105961115,0.5049337128187014,0.7248208739320451,3,619,0.9876314120314194
0.0137,4.40199417707495,5.34612888221271,0.4994081309863037,0.5049339054980794,0.7248071816330162,3,619,0.9877667319648453
0.0138,4.382627177463998,5.346594900929784,0.4994082513764959,0.5049340981774576,0.7247933912339888,3,619,0.9879019537982713
0.0139,4.375865139388941,5.347061059010811,0.499408371766688,0.5049342908568358,0.7247795027349603,3,617,0.9880370775316972
0.014,4.369794813516433,5.347527356419344,0.4994084921568807,0.504934483536214,0.7247654963343061,4,618,0.9881483412131553
0.0141,4.367689548980954,5.347993793118939,0.499408612547073,0.5049346762155924,0.7247513743982918,4,618,0.9882385843618372
0.0142,4.367712177904713,5.348460369073154,0.4994087329372655,0.5049348688949699,0.7247371390862148,3,619,0.9883103981367616
0.0143,4.36809611301751,5.348927084245549,0.4994088533274576,0.5049350615743482,0.7247227923612904,4,619,0.9883661383952572
0.0144,4.369654165591644,5.349393938599683,0.4994089737176498,0.5049352542537263,0.7247083360019102,4,618,0.9884079392053375
0.0145,4.37128871034046,5.349860932099121,0.4994090874916352,0.5049354469331042,0.7246937716130819,5,619,0.9884377265780153
0.0146,4.373455638943856,5.350328064707427,0.4994091954313858,0.5049356396124826,0.7246791006378979,4,620,0.9884572322234748
0.0147,4.372451078561613,5.350795336388168,0.4994092982510018,0.5049358322918608,0.7246643243688804,5,619,0.9884680071686086
0.0148,4.373613318805461,5.351262747104912,0.4994093966002102,0.5049360249712389,0.7246494439591039,4,618,0.9884714351030812
0.0149,4.375858374376694,5.351730296821231,0.4994094910680015,0.5049362176506167,0.7246344604330011,4,617,0.9884687453471501
0.015,4.378631543574493,5.352197985500696,0.4994095821863376,0.5049364103299951,0.7246193746967862,4,617,0.9884610253572659
0.0151,4.378376637893523,5.352665813106881,0.4994096704338749,0.5049366030093733,0.7246041875484375,6,617,0.9884492327052984
0.0152,4.380127100716008,5.353133779603363,0.4994097562396612,0.5049367956887514,0.724588899687198,5,617,0.9884342064843743
0.0153,4.380380810689555,5.353601884953721,0.4994098399867617,0.5049369883681292,0.7245735117225803,6,617,0.9884166781090326
0.0154,4.382405580801784,5.354070129121534,0.499409922015789,0.5049371810475072,0.7245580241828413,6,618,0.9883972814899531
0.0155,4.385206160922572,5.354538512070384,0.4994100026283151,0.5049373737268853,0.7245424375229397,6,619,0.9883765625741261
0.0156,4.388322920186299,5.355007033763855,0.4994100820901404,0.5049375664062637,0.7245267521319467,6,619,0.9883549882502106
0.0157,4.391552662127436,5.355475694165535,0.4994101606344098,0.5049377590856418,0.7245109683399548,6,619,0.9883329546261841
0.0158,4.394812619987486,5.355944493239008,0.4994102384645711,0.5049379517650202,0.7244950864244541,5,618,0.9883107946923838
0.0159,4.386453748924379,5.356413430947867,0.4994103157571572,0.5049381444443979,0.7244791064089545,5,618,0.9882885366585835
0.016,4.384610852433632,5.356882507255703,0.4994103926644063,0.5049383378481418,0.7244630282934538,5,618,0.9882661805247832
0.0161,4.385795521507439,5.35735172212611,0.4994104693167002,0.5049385318891596,0.7244468520779528,4,620,0.9882437262909829
0.0162,4.388339630681523,5.357821075522683,0.4994105458248408,0.504938726488061,0.7244305777624525,4,620,0.9882211739571827
0.0163,4.391463777107917,5.35829056740902,0.4994106222821544,0.504938921572744,0.7244142053469517,4,620,0.9881985235233824
0.0164,4.394816862360805,5.358760197748722,0.4994106987394683,0.5049391170779659,0.7243977348314524,4,621,0.9881757749895822
